description,hostname,field_name,field_value,snmp_index,data_source_path
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/9/0/1.78,457,<path_rra>/p-d7-pnk_traffic_in_134975.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/9/0/1.80,458,<path_rra>/p-d7-pnk_traffic_in_134976.rrd
 P-D7-PNK,61.5.14.55,ifName,TenGigE0/9/0/1.86,459,<path_rra>/p-d7-pnk_traffic_in_134977.rrd
 P-D7-PNK,61.5.14.55,ifName,Bundle-Ether999.200,623,<path_rra>/p-d7-pnk_traffic_in_134993.rrd
 P-D7-PNK,61.5.14.55,ifName,Bundle-Ether888,620,<path_rra>/p-d7-pnk_traffic_in_134994.rrd
 P-D7-MDO,61.5.14.54,ifName,Bundle-Ether11,479,<path_rra>/p-d7-mdo_traffic_in_135002.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/21,170,<path_rra>/p2-d1-btc_traffic_in_138681.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/8,1547,<path_rra>/p-d1-btc_traffic_in_169387.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/10,1548,<path_rra>/p-d1-btc_traffic_in_169388.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/13/0/15,1549,<path_rra>/p-d1-btc_traffic_in_169389.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether24,762,<path_rra>/p-d7-ptr_traffic_in_162186.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.666,781,<path_rra>/p-d7-ptr_traffic_in_162187.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/11,1542,<path_rra>/p-d1-bds_traffic_in_175212.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/10,1541,<path_rra>/p-d1-bds_traffic_in_175211.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/9,1540,<path_rra>/p-d1-bds_traffic_in_175210.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/8,1539,<path_rra>/p-d1-bds_traffic_in_175209.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/7,1538,<path_rra>/p-d1-bds_traffic_in_175208.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/6,1537,<path_rra>/p-d1-bds_traffic_in_175207.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/5,1536,<path_rra>/p-d1-bds_traffic_in_175206.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/4,1535,<path_rra>/p-d1-bds_traffic_in_175205.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/3,1534,<path_rra>/p-d1-bds_traffic_in_175204.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/2,1533,<path_rra>/p-d1-bds_traffic_in_175203.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/1,1532,<path_rra>/p-d1-bds_traffic_in_175202.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/0,1531,<path_rra>/p-d1-bds_traffic_in_175201.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/15/0/27,1530,<path_rra>/p-d1-bds_traffic_in_175200.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/30,1529,<path_rra>/p-d1-bds_traffic_in_175199.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/29,1528,<path_rra>/p-d1-bds_traffic_in_175198.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/28,1527,<path_rra>/p-d1-bds_traffic_in_175197.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/27,1526,<path_rra>/p-d1-bds_traffic_in_175196.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/26,1525,<path_rra>/p-d1-bds_traffic_in_175195.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/25,1524,<path_rra>/p-d1-bds_traffic_in_175194.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/24,1523,<path_rra>/p-d1-bds_traffic_in_175193.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/23,1522,<path_rra>/p-d1-bds_traffic_in_175192.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/22,1521,<path_rra>/p-d1-bds_traffic_in_175191.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/21,1520,<path_rra>/p-d1-bds_traffic_in_175190.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/26,636,<path_rra>/p-d2-jt2_new_traffic_in_153619.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/16/0/15,1670,<path_rra>/p-d1-btc_traffic_in_175319.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/1,633,<path_rra>/p-d7-mdo_traffic_in_178802.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/0,632,<path_rra>/p-d7-mdo_traffic_in_178801.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/4/0/22,631,<path_rra>/p-d7-mdo_traffic_in_178800.rrd
 P-D7-PTR,61.5.13.10,ifName,HundredGigE0/14/0/28,1000,<path_rra>/p-d7-ptr_traffic_in_175454.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/5/0/13,1578,<path_rra>/p-d1-bds_traffic_in_175246.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/5,1164,<path_rra>/p-d1-bds_traffic_in_146014.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/7,1166,<path_rra>/p-d1-bds_traffic_in_146016.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/6,1165,<path_rra>/p-d1-bds_traffic_in_146015.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/15/0/24,1610,<path_rra>/p-d1-btc_traffic_in_175280.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/6/0/13,1639,<path_rra>/p-d1-btc_traffic_in_175288.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/6/0/8,1640,<path_rra>/p-d1-btc_traffic_in_175289.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether18,494,<path_rra>/p-d7-bal_traffic_in_160499.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/6/0/30,1661,<path_rra>/p-d1-btc_traffic_in_175310.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/5/0/20,1585,<path_rra>/p-d1-bds_traffic_in_175253.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/15/0/23,1609,<path_rra>/p-d1-btc_traffic_in_175279.rrd
 P-D1-BTC,61.5.14.57,ifName,Bundle-Ether999.400,1692,<path_rra>/p-d1-btc_traffic_in_175611.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/14/0/4,702,<path_rra>/p-d7-mdo_traffic_in_178837.rrd
 P-D7-PTR,61.5.13.10,ifName,HundredGigE0/14/0/27,999,<path_rra>/p-d7-ptr_traffic_in_175453.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/12,293,<path_rra>/p2-d1-btc_traffic_in_138804.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/13,294,<path_rra>/p2-d1-btc_traffic_in_138805.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/1,1500,<path_rra>/p-d1-bds_traffic_in_175170.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/13/0/3,1111,<path_rra>/p-d1-bds_traffic_in_150013.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/31,531,<path_rra>/p-d2-jt2_new_traffic_in_153528.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/11,532,<path_rra>/p-d2-jt2_new_traffic_in_153529.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/0,533,<path_rra>/p-d2-jt2_new_traffic_in_153530.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/0/0/1,534,<path_rra>/p-d2-jt2_new_traffic_in_153531.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/8,681,<path_rra>/p-d5-kbl_traffic_in_149986.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/9,682,<path_rra>/p-d5-kbl_traffic_in_149987.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/27,790,<path_rra>/p-d7-mdo_traffic_in_178891.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/16,297,<path_rra>/p2-d1-btc_traffic_in_138808.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/13/0/0,1108,<path_rra>/p-d1-bds_traffic_in_150010.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/23,682,<path_rra>/p-d7-pnk_traffic_in_177093.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/4,505,<path_rra>/p-d2-jt2_new_traffic_in_153494.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/5,506,<path_rra>/p-d2-jt2_new_traffic_in_153495.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/6,507,<path_rra>/p-d2-jt2_new_traffic_in_153496.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/8,508,<path_rra>/p-d2-jt2_new_traffic_in_153497.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/9,509,<path_rra>/p-d2-jt2_new_traffic_in_153498.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/10,510,<path_rra>/p-d2-jt2_new_traffic_in_153499.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/11,511,<path_rra>/p-d2-jt2_new_traffic_in_153500.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/12,512,<path_rra>/p-d2-jt2_new_traffic_in_153501.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/13,513,<path_rra>/p-d2-jt2_new_traffic_in_153502.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/14,514,<path_rra>/p-d2-jt2_new_traffic_in_153503.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/15,515,<path_rra>/p-d2-jt2_new_traffic_in_153504.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/16,516,<path_rra>/p-d2-jt2_new_traffic_in_153505.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/17,517,<path_rra>/p-d2-jt2_new_traffic_in_153506.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/18,518,<path_rra>/p-d2-jt2_new_traffic_in_153507.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/19,519,<path_rra>/p-d2-jt2_new_traffic_in_153508.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/20,520,<path_rra>/p-d2-jt2_new_traffic_in_153509.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/21,521,<path_rra>/p-d2-jt2_new_traffic_in_153510.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/22,522,<path_rra>/p-d2-jt2_new_traffic_in_153511.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/23,523,<path_rra>/p-d2-jt2_new_traffic_in_153512.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/24,524,<path_rra>/p-d2-jt2_new_traffic_in_153513.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/25,525,<path_rra>/p-d2-jt2_new_traffic_in_153514.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/26,526,<path_rra>/p-d2-jt2_new_traffic_in_153515.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/12,178,<path_rra>/p-d2-jt2_new_traffic_in_153516.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/4,767,<path_rra>/p-d7-mdo_traffic_in_178868.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/5,768,<path_rra>/p-d7-mdo_traffic_in_178869.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/6,769,<path_rra>/p-d7-mdo_traffic_in_178870.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/7,770,<path_rra>/p-d7-mdo_traffic_in_178871.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/8,771,<path_rra>/p-d7-mdo_traffic_in_178872.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/9,772,<path_rra>/p-d7-mdo_traffic_in_178873.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/10,773,<path_rra>/p-d7-mdo_traffic_in_178874.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/11,774,<path_rra>/p-d7-mdo_traffic_in_178875.rrd
 P-D7-MDO,61.5.14.54,ifName,HundredGigE0/15/0/12,775,<path_rra>/p-d7-mdo_traffic_in_178876.rrd
 P-D7-PTR,61.5.13.10,ifName,GigabitEthernet0/13/1/17,101,<path_rra>/p-d7-ptr_traffic_in_141894.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/8,157,<path_rra>/p2-d1-btc_traffic_in_138668.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/9,158,<path_rra>/p2-d1-btc_traffic_in_138669.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/10,159,<path_rra>/p2-d1-btc_traffic_in_138670.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/20,1095,<path_rra>/p-d1-bds_traffic_in_164589.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/21,1096,<path_rra>/p-d1-bds_traffic_in_164590.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/22,1097,<path_rra>/p-d1-bds_traffic_in_164591.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/23,1098,<path_rra>/p-d1-bds_traffic_in_164592.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/24,1099,<path_rra>/p-d1-bds_traffic_in_164593.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/28,528,<path_rra>/p-d2-jt2_new_traffic_in_153525.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/29,529,<path_rra>/p-d2-jt2_new_traffic_in_153526.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/1/0/30,530,<path_rra>/p-d2-jt2_new_traffic_in_153527.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/1/10.10,778,<path_rra>/p-d7-ptr_traffic_in_141902.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/1,180,<path_rra>/p-d2-cka_traffic_in_151874.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/2,181,<path_rra>/p-d2-cka_traffic_in_151875.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/3,182,<path_rra>/p-d2-cka_traffic_in_151876.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/4,183,<path_rra>/p-d2-cka_traffic_in_151877.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/5,184,<path_rra>/p-d2-cka_traffic_in_151878.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/21,680,<path_rra>/p-d7-pnk_traffic_in_177091.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/12/0/7,459,<path_rra>/p-d2-cka_traffic_in_152089.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/12/0/6,458,<path_rra>/p-d2-cka_traffic_in_152088.rrd
 P-D2-JT2,61.5.14.159,ifName,TenGigE0/19/0/15,181,<path_rra>/p-d2-jt2_new_traffic_in_153519.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/19,1094,<path_rra>/p-d1-bds_traffic_in_164588.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/8/0/18,1177,<path_rra>/p-d1-bds_traffic_in_146027.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/7,185,<path_rra>/p-d2-cka_traffic_in_151879.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/19,300,<path_rra>/p2-d1-btc_traffic_in_138811.rrd
 P-D7-PTR,61.5.13.10,ifName,GigabitEthernet0/13/1/15,99,<path_rra>/p-d7-ptr_traffic_in_141892.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/11,292,<path_rra>/p2-d1-btc_traffic_in_138803.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/1,150,<path_rra>/p2-d1-btc_traffic_in_138661.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/0/0/0,149,<path_rra>/p2-d1-btc_traffic_in_138660.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/19/0/2,147,<path_rra>/p2-d1-btc_traffic_in_138658.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/19/0/1,146,<path_rra>/p2-d1-btc_traffic_in_138657.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/9/0/19,144,<path_rra>/p2-d1-btc_traffic_in_138655.rrd
 P-D1-BTC,61.5.14.57,ifName,TenGigE0/19/0/0,145,<path_rra>/p2-d1-btc_traffic_in_138656.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/17,298,<path_rra>/p2-d1-btc_traffic_in_138809.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/11/0/18,299,<path_rra>/p2-d1-btc_traffic_in_138810.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/6/0/25,1656,<path_rra>/p-d1-btc_traffic_in_175305.rrd
 P-D7-PNK,61.5.14.55,ifName,Bundle-Ether234,707,<path_rra>/p-d7-pnk_traffic_in_178728.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/6/0/24,1655,<path_rra>/p-d1-btc_traffic_in_175304.rrd
 P-D7-PTR,61.5.13.10,ifName,HundredGigE0/2/0/27,933,<path_rra>/p-d7-ptr_traffic_in_175427.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/15,688,<path_rra>/p-d5-kbl_traffic_in_162908.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether52,1020,<path_rra>/p-d2-jt2_traffic_in_162907.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/8/0/1,1216,<path_rra>/p-d1-btc_traffic_in_146042.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/8/0/0,1215,<path_rra>/p-d1-btc_traffic_in_146041.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/12,567,<path_rra>/p-d5-kbl_traffic_in_145986.rrd
 P-D7-PTR,61.5.13.10,ifName,HundredGigE0/2/0/28,934,<path_rra>/p-d7-ptr_traffic_in_175428.rrd
 P-D7-PTR,61.5.13.10,ifName,HundredGigE0/2/0/29,935,<path_rra>/p-d7-ptr_traffic_in_175429.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/1/0/30,702,<path_rra>/p-d5-kbl_traffic_in_162922.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/14/0/10,1509,<path_rra>/p-d1-bds_traffic_in_175179.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/11,575,<path_rra>/p-d2-jt2_new_traffic_in_153572.rrd
 P-D7-MDO,61.5.14.54,ifName,Bundle-Ether33,493,<path_rra>/p-d7-mdo_traffic_in_160173.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/16,276,<path_rra>/p-d2-cka_traffic_in_151920.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/2,278,<path_rra>/p-d5-kbl_traffic_in_145979.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/0,277,<path_rra>/p-d5-kbl_traffic_in_145978.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/6,276,<path_rra>/p-d5-kbl_traffic_in_145977.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/4,275,<path_rra>/p-d5-kbl_traffic_in_145976.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/3,274,<path_rra>/p-d5-kbl_traffic_in_145975.rrd
 P-D5-KBL,61.5.14.164,ifName,HundredGigE0/10/0/1,273,<path_rra>/p-d5-kbl_traffic_in_145974.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/13,577,<path_rra>/p-d2-jt2_new_traffic_in_153574.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/14,578,<path_rra>/p-d2-jt2_new_traffic_in_153575.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/15,579,<path_rra>/p-d2-jt2_new_traffic_in_153576.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/16,580,<path_rra>/p-d2-jt2_new_traffic_in_153577.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/17,581,<path_rra>/p-d2-jt2_new_traffic_in_153578.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/18,582,<path_rra>/p-d2-jt2_new_traffic_in_153579.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/19,583,<path_rra>/p-d2-jt2_new_traffic_in_153580.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/20,584,<path_rra>/p-d2-jt2_new_traffic_in_153581.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/21,585,<path_rra>/p-d2-jt2_new_traffic_in_153582.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/22,586,<path_rra>/p-d2-jt2_new_traffic_in_153583.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/23,587,<path_rra>/p-d2-jt2_new_traffic_in_153584.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/24,588,<path_rra>/p-d2-jt2_new_traffic_in_153585.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/25,589,<path_rra>/p-d2-jt2_new_traffic_in_153586.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/26,590,<path_rra>/p-d2-jt2_new_traffic_in_153587.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/27,591,<path_rra>/p-d2-jt2_new_traffic_in_153588.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/28,592,<path_rra>/p-d2-jt2_new_traffic_in_153589.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/29,593,<path_rra>/p-d2-jt2_new_traffic_in_153590.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/30,594,<path_rra>/p-d2-jt2_new_traffic_in_153591.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/13/0/31,595,<path_rra>/p-d2-jt2_new_traffic_in_153592.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/7,610,<path_rra>/p-d2-jt2_new_traffic_in_153593.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/0,611,<path_rra>/p-d2-jt2_new_traffic_in_153594.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/1,612,<path_rra>/p-d2-jt2_new_traffic_in_153595.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/2,613,<path_rra>/p-d2-jt2_new_traffic_in_153596.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/3,614,<path_rra>/p-d2-jt2_new_traffic_in_153597.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/4,615,<path_rra>/p-d2-jt2_new_traffic_in_153598.rrd
 P-D2-JT2,61.5.14.159,ifName,HundredGigE0/11/0/5,616,<path_rra>/p-d2-jt2_new_traffic_in_153599.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/10,669,<path_rra>/p-d7-pnk_traffic_in_177080.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/11,670,<path_rra>/p-d7-pnk_traffic_in_177081.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/12,671,<path_rra>/p-d7-pnk_traffic_in_177082.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/13,672,<path_rra>/p-d7-pnk_traffic_in_177083.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/14,673,<path_rra>/p-d7-pnk_traffic_in_177084.rrd
 P-D7-PNK,61.5.14.55,ifName,HundredGigE0/14/0/15,674,<path_rra>/p-d7-pnk_traffic_in_177085.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether8,664,<path_rra>/t2-d7-ptr_traffic_in_100149.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether12,635,<path_rra>/t2-d7-ptr_traffic_in_100148.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether11,634,<path_rra>/t2-d7-ptr_traffic_in_100147.rrd
 P-D7-PTR,61.5.13.10,ifName,TenGigE0/3/0/14,196,<path_rra>/t2-d7-ptr_traffic_in_100146.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether7,661,<path_rra>/t2-d7-ptr_traffic_in_100154.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether9,665,<path_rra>/t2-d7-ptr_traffic_in_100153.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether5,659,<path_rra>/t2-d7-ptr_traffic_in_100150.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether2,644,<path_rra>/t2-d7-ptr_traffic_in_100155.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether16,640,<path_rra>/t2-d7-ptr_traffic_in_100156.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether3,651,<path_rra>/t2-d7-ptr_traffic_in_100157.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether101,632,<path_rra>/t2-d7-ptr_traffic_in_100158.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether6,660,<path_rra>/t2-d7-ptr_traffic_in_100159.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether13,637,<path_rra>/t2-d7-ptr_traffic_in_100160.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether100,631,<path_rra>/t2-d7-ptr_traffic_in_100164.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether1,761,<path_rra>/t2-d7-ptr_traffic_in_100161.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/8/0/30,1244,<path_rra>/p-d1-btc_traffic_in_146070.rrd
 P-D1-BTC,61.5.14.57,ifName,HundredGigE0/8/0/29,1243,<path_rra>/p-d1-btc_traffic_in_146069.rrd
